cat_pred,cat_true,val_pred,val_true,aro_pred,aro_true
4,4,0.112193696,0.7136667,0.5608919,0.6533333
4,4,0.25654417,0.69533336,0.4911614,0.60866666
4,4,0.1645643,0.6903333,0.3940711,0.5283333
4,4,0.46288815,0.66933334,0.56721,0.5136667
4,4,0.24444985,0.5876667,0.5199064,0.535
4,4,0.23199204,0.5823333,0.5284653,0.49533334
4,4,0.35173804,0.5823333,0.5223846,0.427
4,4,0.35233784,0.5823333,0.5920375,0.364
4,4,0.28759742,0.5373333,0.5389896,0.32566667
4,4,0.29379523,0.49833333,0.49689353,0.30866668
4,4,0.25018153,0.46933332,0.44030127,0.29566666
4,4,0.37169272,0.441,0.5781275,0.27433333
4,4,0.27632883,0.409,0.5252238,0.264
4,4,0.4874724,0.36933333,0.61843324,0.25366667
4,7,0.17622983,0.32733333,0.5592783,0.406
4,7,0.16156578,0.29333332,0.3940381,0.26133335
4,0,0.3642,0.18766667,0.47128803,0.19833334
4,0,0.29000622,0.14833333,0.44964617,0.19833334
4,0,0.3590299,0.12766667,0.48378903,0.164
4,0,0.11203434,0.12766667,0.3718527,0.12366667
4,0,0.14292261,0.112,0.44090548,0.10233333
7,0,0.14935617,0.14566667,0.40625906,0.16433333
7,0,-0.018156555,0.15366666,0.41301298,0.119666666
4,0,0.27742013,0.172,0.45964044,0.123
4,0,0.22771718,0.19033334,0.47321996,0.16033334
7,0,0.18425715,0.18766667,0.48787218,0.193
4,7,0.14834279,0.18266666,0.47389925,0.188
4,7,0.18893902,0.143,0.4599847,0.188
4,4,0.17860225,0.656,0.6047825,0.695
4,4,-0.050258256,0.6663333,0.42584175,0.695
7,4,0.017486602,0.7136667,0.52648884,0.66366667
7,4,-0.20362483,0.67966664,0.41974375,0.63233334
4,4,-0.06461472,0.68733335,0.49696696,0.6533333
4,4,0.25428295,0.69266665,0.49135017,0.63233334
4,4,0.17019954,0.70033336,0.48543322,0.5876667
4,4,-0.041326243,0.5876667,0.4451179,0.66366667
4,4,0.14120486,0.5796667,0.46580347,0.6716667
7,4,-0.020764094,0.55866665,0.5785589,0.64266664
4,4,0.17396906,0.514,0.547705,0.6243333
4,4,0.44321144,0.443,0.5831459,0.6243333
4,4,0.47285455,0.422,0.6338609,0.606
4,4,0.32058078,0.422,0.6226904,0.5743333
4,4,0.12020245,0.35366666,0.44450393,0.5506667
7,4,0.052595243,0.34566668,0.5900077,0.51633334
7,7,0.067020096,0.27166668,0.45209932,0.39033332
4,4,0.28347987,0.31433332,0.4697072,0.51133335
4,4,0.31898746,0.332,0.27986842,0.52966666
7,4,0.13785255,0.33233333,0.42361942,0.5323333
7,7,0.2369513,0.32733333,0.34139693,0.46733335
7,7,0.19329189,0.32733333,0.3873245,0.44166666
4,7,0.18559496,0.301,0.43704784,0.40533334
7,7,0.14630634,0.28266665,0.31357768,0.377
7,7,0.026712958,0.264,0.39473268,0.348
7,7,0.14997572,0.217,0.291139,0.33366665
7,7,0.14747569,0.22466667,0.27068147,0.298
7,7,0.36077243,0.195,0.33305478,0.26366666
7,7,0.18648946,0.20866667,0.32208037,0.285
4,4,0.4668058,0.251,0.52510154,0.464
4,4,0.4668058,0.251,0.52510154,0.464
4,4,0.33133483,0.28266665,0.5619345,0.51133335
4,4,0.311886,0.314,0.5106223,0.5506667
0,5,0.12768795,0.0,0.23183185,-0.017
0,5,0.072218545,0.0,0.17274082,-0.024
7,5,0.0953032,0.0,0.29325792,-0.109
7,5,0.24142063,-0.024,0.24402258,-0.118
7,5,0.10022028,-0.078,0.24640267,-0.113
7,5,0.2419506,-0.064,0.38758257,-0.098
7,5,0.2596509,-0.058,0.36632776,-0.098
7,5,0.19640552,-0.06,0.31939185,-0.098
0,5,0.045203753,-0.1,0.15035681,-0.098
0,5,0.1411615,-0.12,0.20217854,-0.097
0,5,0.16974422,-0.154,0.21177459,-0.097
0,5,0.052206952,-0.173,0.12383857,-0.097
0,5,0.0652267,-0.19,0.17758006,-0.138
0,5,0.05329614,-0.203,0.14723569,-0.168
0,5,0.029378656,-0.221,0.20189114,-0.16
0,5,0.014294641,-0.203,0.18977897,-0.152
0,5,0.030134492,-0.197,0.17975926,-0.148
0,5,0.044995457,-0.197,0.16917652,-0.146
0,5,0.014810298,-0.197,0.25032014,-0.144
0,5,0.039402906,-0.197,0.21382628,-0.144
7,5,0.16047214,-0.197,0.2579347,-0.144
0,5,0.089015774,-0.197,0.20780228,-0.144
0,5,0.08388245,-0.196,0.21768448,-0.144
0,5,0.12054759,-0.196,0.2450601,-0.144
0,5,0.11525641,-0.191,0.26218092,-0.143
7,5,0.08198626,-0.174,0.26368785,-0.144
7,5,0.1220776,-0.174,0.26353404,-0.144
0,5,0.04132608,-0.173,0.20312984,-0.144
7,5,0.094627574,-0.169,0.23973747,-0.144
0,5,0.047765136,-0.169,0.17377771,-0.143
0,5,0.018484153,-0.171,0.15353432,-0.144
0,5,-0.007116764,-0.174,0.17556086,-0.144
7,5,0.11318608,-0.185,0.27216887,-0.144
7,5,0.12895228,-0.185,0.29663572,-0.143
0,5,0.051287115,-0.187,0.18812296,-0.143
7,5,0.057964604,-0.187,0.23146453,-0.143
7,5,0.07224238,-0.186,0.22286522,-0.144
7,5,0.057272907,-0.187,0.23454663,-0.143
7,5,0.00626956,-0.187,0.22248605,-0.134
7,5,0.0761724,-0.187,0.19472831,-0.112
7,5,0.11728899,-0.186,0.29037538,-0.105
0,5,0.0067793727,-0.187,0.17525919,-0.112
0,5,0.032099914,-0.187,0.16841754,-0.116
0,5,0.03797476,-0.187,0.20394054,-0.121
0,5,0.027196748,-0.187,0.17592902,-0.124
0,5,-0.004147415,-0.187,0.22096464,-0.124
7,5,0.07655483,-0.187,0.2555871,-0.124
0,5,-0.0094297575,-0.187,0.24174136,-0.124
7,5,0.11136455,-0.187,0.26787376,-0.124
7,5,0.0653909,-0.187,0.27867407,-0.124
0,5,-0.014297625,-0.187,0.17199177,-0.124
0,5,-0.053777866,-0.187,0.25633335,-0.124
7,5,-0.013603899,-0.187,0.21845844,-0.124
7,5,0.037331868,-0.187,0.2325849,-0.125
7,5,0.10089025,-0.187,0.27349505,-0.124
0,5,0.08117641,-0.187,0.22665904,-0.124
0,5,0.024799505,-0.187,0.19056588,-0.124
7,5,0.039743885,-0.187,0.31390113,-0.124
7,5,0.12370996,-0.187,0.30541345,-0.124
7,5,0.0620881,-0.187,0.29313374,-0.123
0,5,0.027273454,-0.187,0.2369398,-0.124
7,5,0.037775304,-0.218,0.2348702,-0.125
0,5,-0.0050883265,-0.21,0.24580762,-0.124
7,5,0.088854514,-0.205,0.33868462,-0.124
7,0,0.21808028,-0.176,0.20827751,-0.129
7,0,0.21808028,-0.176,0.20827751,-0.129
7,0,0.30198663,-0.144,0.36117935,-0.071
7,5,0.03823803,-0.124,0.2369513,-0.038
7,5,0.1638994,-0.076,0.37553805,-0.034
7,5,0.1460816,-0.061,0.2886806,-0.091
7,5,0.14760095,-0.098,0.42263472,0.0
7,5,0.06503287,-0.097,0.36031523,0.06
7,5,0.14357188,-0.096,0.45403388,0.069
7,5,0.14874321,-0.096,0.5389997,0.076
4,5,0.49302307,-0.095,0.5103643,-0.051
7,5,0.47454005,-0.076,0.5710586,0.008
4,5,0.37835938,0.0,0.5509234,0.065
6,5,0.35807884,0.0,0.5292177,0.05
6,5,0.21240018,0.0,0.5414604,0.003
7,5,0.4913774,0.0,0.52144897,0.021
7,5,0.39983645,-0.02,0.4433915,0.019
6,5,0.48526362,-0.003,0.58205485,0.032
6,5,0.52118057,-0.002,0.4835086,0.036
6,5,0.56772226,0.0,0.61123294,0.03
6,5,0.49324363,0.0,0.5537414,0.032
7,5,0.57772446,0.0,0.47744703,0.048
6,5,0.4664938,0.0,0.61258936,0.051
4,5,0.25099254,0.0,0.44949177,0.111
6,5,0.57980156,0.0,0.63028675,0.113
4,5,0.4523151,0.0,0.53751504,0.051
4,5,0.38819495,0.0,0.40425035,0.045
4,5,0.43334004,0.0,0.49127668,0.056
7,5,0.29246485,-0.039,0.38194314,0.194
6,5,0.2404194,-0.023,0.49160546,0.173
4,5,0.36470807,-0.01,0.46007383,0.075
4,5,0.4255786,0.0,0.5195426,0.091
6,5,0.34959185,0.0,0.52421165,0.185
4,5,0.4121874,-0.072,0.5037696,0.251
4,5,0.36935282,-0.028,0.43836558,0.25
4,5,0.40945935,-0.012,0.46256945,0.23
6,5,0.50669754,-0.011,0.47889465,0.229
4,5,0.33039498,-0.011,0.41774425,0.189
7,5,0.33008617,-0.011,0.32130247,0.163
7,5,0.3752129,-0.01,0.5491843,0.12
7,5,0.0385914,-0.01,0.4636662,0.126
7,5,0.22479662,-0.01,0.52507097,0.124
6,5,0.15679751,-0.01,0.5142533,0.12
7,5,0.44449282,-0.01,0.58080965,0.152
6,5,0.4148178,-0.01,0.5059174,0.061
4,5,0.23915918,-0.009,0.46472195,0.092
0,5,0.17925338,-0.009,0.46344525,0.091
7,5,0.027282503,-0.009,0.6218578,0.1
7,5,0.18845206,-0.009,0.5366697,0.103
7,5,0.2959638,-0.043,0.62320364,0.105
7,5,0.2718383,-0.043,0.48903084,-0.015
7,5,0.4261833,-0.021,0.6017218,-0.062
7,5,0.43168288,-0.015,0.5934622,-0.023
7,5,0.11434873,-0.011,0.5583487,-0.026
7,5,0.28836057,-0.006,0.48480907,0.0
7,5,0.05500768,0.0,0.51889306,0.0
7,5,0.16375746,0.0,0.56624115,0.004
7,5,0.022732107,-0.003,0.33508515,0.255
7,5,0.0972676,-0.002,0.2625798,0.264
7,5,0.092378914,-0.032,0.3479632,0.251
7,5,0.052097134,-0.09,0.41760972,0.236
7,5,0.14134204,-0.085,0.39259756,0.191
7,5,0.14960593,-0.092,0.36640134,0.151
7,5,0.21110198,-0.083,0.5001094,0.155
7,5,0.073641494,-0.078,0.35024288,0.137
7,5,0.053408675,-0.073,0.35177168,0.136
7,5,0.10390596,-0.104,0.345496,0.167
7,5,-0.001081299,-0.096,0.23892176,0.169
7,5,0.15084359,-0.091,0.31910282,0.183
7,5,-0.036377504,-0.116,0.34054428,0.188
7,5,0.078421056,-0.113,0.36743805,0.188
7,5,0.121072136,-0.123,0.41420907,0.188
7,5,0.06562791,-0.123,0.40209243,0.189
7,5,0.10157928,-0.12,0.42070913,0.202
7,5,0.12155255,-0.105,0.43870592,0.202
7,5,0.029502064,-0.104,0.35473377,0.203
7,5,0.056895673,-0.103,0.35030198,0.195
7,5,0.06860262,-0.103,0.31491703,0.09
7,5,0.048297934,-0.103,0.33893085,0.054
7,5,0.14658278,-0.103,0.3823772,0.041
7,5,0.20941067,-0.103,0.34241265,0.067
7,5,0.13356704,-0.102,0.37836364,0.044
7,5,0.24946716,-0.103,0.38083765,0.065
7,5,0.08370407,-0.103,0.3890229,0.069
7,5,0.22235438,-0.102,0.34082377,-0.072
7,5,0.10360576,-0.102,0.33170575,-0.053
7,5,0.13672364,-0.102,0.36025226,-0.009
7,5,0.094756365,-0.102,0.31331882,0.021
7,5,0.004279293,-0.102,0.3050121,0.026
7,5,0.19022006,-0.102,0.38327408,0.018
7,5,0.15724856,-0.103,0.34757388,-0.08
7,5,0.1222571,-0.102,0.37262446,-0.065
7,5,0.10784936,-0.102,0.38696826,-0.05
7,5,0.22741547,-0.102,0.32979423,-0.038
7,5,0.38605243,-0.114,0.45569453,-0.021
7,5,0.45768708,-0.142,0.4868958,-0.012
7,5,0.47387177,-0.159,0.52903366,-0.002
7,5,0.28434756,-0.173,0.43072236,0.0
7,5,0.1847645,-0.181,0.43474925,-0.079
7,5,0.13977914,-0.203,0.332011,-0.085
7,5,-0.013708036,-0.213,0.45575112,-0.049
7,5,0.10578331,-0.221,0.39018953,0.034
7,5,0.13533227,-0.23,0.32275587,0.124
7,5,0.12727936,-0.244,0.33334708,0.118
7,5,0.27077854,-0.243,0.32098982,0.113
7,5,0.16771865,-0.225,0.3418109,0.105
7,5,0.1786392,-0.228,0.28278777,0.107
7,5,0.21951787,-0.221,0.24727996,0.106
7,5,0.24411,-0.221,0.25939205,0.163
7,5,0.21700183,-0.226,0.30892313,0.283
7,5,0.22755529,-0.263,0.296576,0.329
7,5,0.19717832,-0.295,0.29350182,0.407
7,5,0.10837522,-0.268,0.27368957,0.475
7,5,0.27149,-0.268,0.27470562,0.484
7,5,0.056408346,-0.268,0.2867442,0.458
7,5,0.23422575,-0.303,0.35837638,0.417
7,5,0.13499567,-0.331,0.32180908,0.385
7,5,0.3045031,-0.343,0.30078173,0.407
7,5,0.22265667,-0.379,0.33750415,0.621
7,5,0.17151721,-0.406,0.25093678,0.655
7,5,0.15325686,-0.439,0.3140057,0.653
7,5,0.18004507,-0.43,0.3177427,0.652
7,5,0.18645108,-0.421,0.29471833,0.651
7,5,0.25582072,-0.422,0.3061489,0.627
7,5,0.17354298,-0.465,0.37411663,0.614
7,5,0.02274713,-0.486,0.2605284,0.578
7,5,0.11068314,-0.485,0.33152118,0.58
7,5,0.02450802,-0.467,0.2638767,0.533
7,5,0.031245317,-0.466,0.14555278,0.486
7,5,0.06881661,-0.466,0.15554097,0.457
7,5,0.121499464,-0.468,0.21333276,0.417
7,5,0.0012640506,-0.472,0.25597864,0.396
7,5,0.08976019,-0.47,0.22828066,0.389
7,5,0.088496506,-0.47,0.2172262,0.398
7,5,0.09166582,-0.466,0.1355162,0.382
7,5,0.0441683,-0.466,0.41460422,0.36
7,5,0.07410715,-0.494,0.4398211,0.277
7,5,0.08084515,-0.485,0.4366825,0.263
7,5,0.043349296,-0.483,0.462821,0.221
7,5,0.18532744,-0.513,0.52738494,0.186
7,5,0.07844202,-0.544,0.40519863,0.133
7,5,0.16952088,-0.553,0.39820382,0.071
7,5,0.054935288,-0.539,0.47057405,0.069
7,5,0.10040046,-0.536,0.4684427,0.047
7,5,0.108236,-0.536,0.4679786,0.074
7,5,0.08097586,-0.536,0.37255815,0.078
7,5,0.09275123,-0.536,0.31841472,0.061
7,5,0.2054224,-0.536,0.4644509,0.078
7,5,0.0747574,-0.536,0.45018965,0.1
7,5,0.101956375,-0.536,0.38292155,0.102
7,5,0.123359896,-0.536,0.41502216,0.103
7,5,0.15586086,-0.536,0.35339394,0.104
7,5,0.16242458,-0.536,0.41535512,0.106
7,5,0.075759664,-0.536,0.37314388,0.105
7,5,0.09637675,-0.536,0.29741782,0.106
7,5,0.06387344,-0.536,0.4011308,0.109
7,5,0.110356115,-0.536,0.33782548,0.11
7,5,0.067573085,-0.536,0.3926959,0.11
7,5,0.09400102,-0.536,0.34136188,0.111
7,5,0.06702931,-0.536,0.26113105,0.11
7,5,0.09372921,-0.536,0.3169621,0.11
7,5,0.009053033,-0.536,0.451924,0.111
7,5,-0.00017123483,-0.536,0.4491539,0.111
7,5,0.038633216,-0.536,0.318601,0.111
7,5,0.22332995,-0.535,0.5417219,0.11
7,5,0.23021604,-0.536,0.4907794,0.113
7,5,-0.27715376,-0.536,0.44063404,0.113
0,5,-0.101979345,-0.536,0.35050288,0.113
0,5,0.052577205,-0.536,0.3983652,0.113
7,5,-0.0054448843,-0.536,0.39588824,0.12
7,5,-0.14859952,-0.536,0.38706198,0.12
7,5,0.12283839,-0.536,0.42477104,0.12
7,5,0.057445467,-0.536,0.26679912,0.12
7,5,0.15164828,-0.536,0.42041713,0.12
7,5,0.2083454,-0.536,0.2955497,0.266
0,5,-0.058955953,-0.536,0.1768612,0.248
7,5,0.10316239,-0.536,0.50674427,0.167
7,5,0.0042643137,-0.536,0.3946051,0.152
7,5,0.13605952,-0.536,0.4298916,0.184
7,5,0.29312626,-0.536,0.43352067,0.193
7,5,0.06580564,-0.536,0.55396724,0.192
7,5,-0.019821186,-0.536,0.26488084,0.173
7,5,0.23053274,-0.536,0.42441988,0.075
7,5,0.09071478,-0.536,0.38106212,0.09
7,5,0.17917679,-0.536,0.35709137,0.05
7,5,0.08322512,-0.536,0.3633779,0.062
7,5,0.163589,-0.536,0.31224978,0.067
7,5,0.020578895,-0.536,0.24817027,0.004
7,5,0.15025654,-0.536,0.29394594,-0.006
7,5,0.08601638,-0.536,0.38684762,0.029
7,5,0.038722347,-0.536,0.60718226,0.087
7,5,0.40594727,-0.536,0.44173372,0.079
7,5,0.4191593,-0.536,0.46612388,0.083
7,5,0.012604542,-0.536,0.29767603,0.083
7,5,0.17636645,-0.536,0.4380521,0.084
7,5,0.1261581,-0.536,0.37783742,0.084
7,5,0.320404,-0.524,0.4323081,0.084
7,5,0.3502447,-0.393,0.4419355,0.084
4,5,0.335615,-0.29,0.58453786,0.085
4,5,0.25728232,-0.173,0.536635,0.083
6,5,0.15882134,-0.112,0.49557352,0.079
7,5,0.114617184,-0.101,0.50693524,0.083
7,5,0.34927768,-0.084,0.50574124,0.151
7,5,0.37540922,-0.085,0.40575323,0.154
7,5,0.13904847,-0.085,0.4273445,0.058
7,5,0.17665699,-0.085,0.5425395,0.073
7,5,0.12997547,-0.085,0.36535224,0.085
7,5,0.07193372,-0.084,0.40830755,0.169
7,5,-0.052554138,-0.084,0.4494473,0.181
7,5,0.22624466,-0.084,0.45800787,0.093
7,5,-0.040537268,-0.085,0.32450798,0.066
0,5,0.0999949,-0.085,0.27615222,0.053
7,5,0.1615183,-0.073,0.32889494,0.111
7,5,0.17661966,-0.057,0.3365233,0.124
7,5,0.090656824,-0.057,0.4202242,0.126
7,5,0.040867224,-0.056,0.35243484,0.126
7,5,0.15926784,-0.063,0.47382918,0.126
7,5,0.14961931,-0.221,0.41365808,0.126
7,5,0.0765152,-0.286,0.44973418,0.13
7,5,0.04934513,-0.274,0.34543836,0.13
7,5,0.036496527,-0.265,0.38302952,0.13
7,5,0.014578734,-0.264,0.42351636,0.129
7,5,-0.008528985,-0.263,0.36022404,0.131
7,5,0.27648136,-0.264,0.37462455,0.131
7,5,0.27046755,-0.263,0.39899498,0.275
7,5,0.34613237,-0.223,0.46524766,0.36
7,5,0.14489903,-0.223,0.44095308,0.363
7,5,0.22391269,-0.23,0.406861,0.364
7,5,0.16220562,-0.235,0.39300436,0.268
7,5,0.18404464,-0.236,0.3496397,0.17
7,5,0.1461363,-0.235,0.4062649,0.188
7,5,0.17282473,-0.236,0.39129898,0.21
7,5,0.11882694,-0.235,0.37685156,0.214
7,5,0.13740547,-0.236,0.42649764,0.214
7,5,0.24016441,-0.235,0.4067396,0.215
7,5,0.13111071,-0.235,0.40450454,0.216
7,5,0.100485854,-0.236,0.41106236,0.216
7,5,0.21973942,-0.236,0.4470352,0.216
7,5,0.28001404,-0.236,0.5090513,0.216
7,5,0.13721898,-0.236,0.45126867,0.216
7,5,0.17183904,-0.236,0.3510324,0.216
7,5,0.22412011,-0.236,0.40613028,0.217
7,5,0.15055363,-0.236,0.36891186,0.216
7,5,0.16238025,-0.236,0.2928385,0.217
7,5,0.16390046,-0.236,0.35789254,0.235
7,5,0.10386338,-0.236,0.3524827,0.266
7,5,0.028978191,-0.236,0.38441563,0.279
7,5,0.2049787,-0.236,0.38740647,0.287
7,5,0.20075628,-0.305,0.30927292,0.287
7,5,0.13168672,-0.333,0.31291193,0.272
7,5,0.18168786,-0.345,0.43537864,0.268
7,5,0.09070782,-0.341,0.41373986,0.274
7,5,0.17650908,-0.355,0.43128508,0.274
7,5,0.18432967,-0.314,0.3590122,0.278
7,5,0.1791934,-0.333,0.4915822,0.263
7,5,0.18853234,-0.333,0.47956413,0.263
7,5,0.3336316,-0.333,0.41078624,0.263
7,5,0.25514954,-0.333,0.40526453,0.263
7,5,0.18445082,-0.333,0.34985787,0.263
7,5,0.22674793,-0.333,0.31717452,0.263
7,5,0.19905907,-0.331,0.35011783,0.262
7,5,0.1381726,-0.326,0.29009897,0.263
7,5,0.24099982,-0.321,0.34959665,0.263
7,5,0.28012994,-0.312,0.3824517,0.263
7,5,0.25506896,-0.301,0.34458905,0.263
7,5,0.24128695,-0.295,0.36198527,0.263
7,5,0.23971921,-0.296,0.32577604,0.263
7,5,0.32711908,-0.291,0.369762,0.252
7,5,0.28071323,-0.293,0.31942457,0.231
7,5,0.21043304,-0.289,0.41875172,0.205
7,5,0.29940873,-0.287,0.43661982,0.215
7,5,0.29067814,-0.286,0.41312745,0.221
7,5,0.28153288,-0.275,0.4689486,0.226
7,5,0.16056064,-0.276,0.27979466,0.227
7,5,0.24110784,-0.279,0.31045982,0.227
7,5,0.10876447,-0.277,0.2560294,0.214
7,5,0.092680015,-0.281,0.17839718,0.22
7,5,0.08395343,-0.287,0.26286715,0.216
7,5,0.12897444,-0.295,0.2722569,0.214
7,5,0.14387907,-0.295,0.3002882,0.218
7,5,0.09598216,-0.294,0.20196077,0.226
7,5,0.06805637,-0.294,0.25575873,0.24
7,5,0.10266592,-0.295,0.2810892,0.241
7,5,0.121196866,-0.294,0.3040881,0.242
7,5,0.26989144,-0.294,0.28387064,0.24
7,5,0.13900621,-0.295,0.34912854,0.234
7,5,0.08456748,-0.287,0.26403248,0.192
7,5,0.14309186,-0.271,0.2942571,0.199
7,5,0.17686638,-0.27,0.3142356,0.201
7,5,0.22109598,-0.27,0.4190335,0.203
7,5,0.103193596,-0.279,0.31708264,0.212
7,5,0.07923125,-0.278,0.28696743,0.216
7,5,0.12821454,-0.268,0.3447467,0.219
7,5,0.24802154,-0.269,0.34079474,0.221
7,5,0.1887731,-0.28,0.3238174,0.222
7,5,0.13283305,-0.295,0.37742776,0.223
7,5,0.15742773,-0.296,0.45885432,0.223
7,5,0.108583465,-0.353,0.32899475,0.216
7,5,0.19595745,-0.353,0.36486363,0.217
7,5,0.13839145,-0.339,0.37559715,0.212
7,5,0.1236477,-0.355,0.32528684,0.212
7,5,0.005469281,-0.374,0.34098342,0.219
7,5,-0.03571618,-0.354,0.31765118,0.231
7,5,0.020414475,-0.385,0.36915186,0.233
7,5,-0.028350215,-0.43,0.350134,0.289
7,5,0.040056188,-0.455,0.34001207,0.403
7,5,0.14580914,-0.47,0.40474105,0.45
7,5,0.115173556,-0.467,0.46008205,0.46
7,5,0.058482923,-0.465,0.33032063,0.463
7,5,0.04117758,-0.461,0.44988713,0.465
7,5,-0.020036768,-0.453,0.41094518,0.512
7,5,0.008462235,-0.447,0.32842723,0.548
7,5,-0.12590516,-0.477,0.23130459,0.64
7,5,-0.062896445,-0.506,0.18813732,0.704
7,5,-0.05104893,-0.516,0.23815815,0.725
7,5,-0.048483163,-0.598,0.19770426,0.79
7,5,-0.018215606,-0.631,0.34756315,0.895
7,5,-0.09082856,-0.658,0.29502162,1.0
7,5,-0.059826277,-0.804,0.34187987,1.0
7,5,-0.01471363,-0.932,0.40088516,1.0
7,5,-0.089108445,-0.976,0.30610663,1.0
7,5,-0.07221833,-0.971,0.29602772,1.0
7,5,-0.16097166,-0.94,0.31253543,1.0
7,5,-0.14986694,-0.936,0.32450372,1.0
7,5,0.18446298,-0.874,0.310027,1.0
7,5,-0.097781345,-0.869,0.35580382,1.0
7,5,0.028308595,-0.844,0.3428016,1.0
7,5,0.036442213,-0.828,0.3820568,1.0
7,5,-0.03726647,-0.831,0.28602573,1.0
7,5,-0.019057347,-0.816,0.3777602,1.0
7,5,0.08962674,-0.807,0.39410034,1.0
7,5,0.059839454,-0.796,0.23275328,1.0
7,5,0.05416468,-0.785,0.32884306,1.0
7,5,-0.02673626,-0.783,0.41124904,1.0
7,5,0.040527195,-0.784,0.31585294,0.588
7,5,0.10441664,-0.785,0.3497945,0.584
7,5,0.25225657,-0.773,0.33993196,0.583
7,5,0.13610053,-0.763,0.3421115,0.572
7,5,-0.0012846878,-0.763,0.33711612,0.55
7,5,-0.0182771,-0.764,0.3615223,0.574
7,5,0.32953978,-0.765,0.57660615,0.648
7,5,-0.014023177,-0.789,0.4065857,0.914
7,5,-0.116439536,-0.894,0.35406893,1.0
7,5,-0.045039915,-0.932,0.34469643,1.0
7,5,0.10661543,-0.873,0.43375325,1.0
7,5,0.02090792,-0.796,0.49720362,1.0
7,5,-0.039167434,-0.785,0.55230707,1.0
7,5,0.21713491,-0.787,0.60591197,1.0
7,5,0.00906251,-0.81,0.61063004,1.0
7,5,0.017132886,-0.815,0.6629293,1.0
7,5,-0.006253224,-0.955,0.5828492,0.985
7,5,0.12583733,-0.954,0.57393473,1.0
7,5,-0.06614697,-0.916,0.6633367,1.0
7,5,0.2730737,-0.87,0.45415112,1.0
7,5,0.074225284,-0.918,0.39352846,1.0
7,5,0.045145757,-0.996,0.41692543,1.0
7,5,0.36630479,-0.999,0.328734,1.0
7,5,0.32726142,-1.0,0.41600895,0.854
7,5,0.46389502,-1.0,0.5224922,0.82
7,5,0.35114598,-0.988,0.4349179,0.839
7,5,0.13536441,-0.932,0.43236905,0.855
7,5,0.18634237,-0.84,0.34281543,0.854
7,5,0.22194618,-0.834,0.38426322,0.852
7,5,0.13787028,-0.808,0.42072093,0.852
7,5,0.08359651,-0.799,0.39037794,0.834
7,5,0.06527926,-0.812,0.35224235,0.802
7,5,0.08051935,-0.826,0.3628364,0.801
7,5,0.035723805,-0.827,0.41555774,0.807
7,5,-0.030022334,-0.827,0.34555283,0.8
7,5,-0.13382268,-0.827,0.36799833,0.768
7,5,-0.016590355,-0.827,0.47158414,0.711
7,5,-0.109618835,-0.822,0.58623433,0.959
7,5,0.032193273,-0.791,0.5081201,1.0
7,5,0.036846202,-0.955,0.41689238,1.0
7,5,0.08975467,-0.997,0.45147747,1.0
7,5,0.04730266,-0.995,0.48777705,1.0
7,5,0.14776583,-1.0,0.39216974,1.0
