cat_pred,cat_true,val_pred,val_true,aro_pred,aro_true
6,4,0.15449098,0.354,0.089357235,0.609
4,4,0.20975997,0.359,0.11557907,0.621
6,4,0.13376197,0.399,0.14571188,0.623
1,4,0.35869348,0.434,0.11853168,0.634
1,4,0.46540564,0.447,0.10110103,0.647
1,4,0.2839292,0.511,0.077968895,0.651
6,4,0.22810692,0.562,0.08294464,0.65
6,4,0.017057959,0.581,0.16440645,0.65
6,4,0.2060023,0.593,0.14157999,0.654
1,4,0.31600216,0.593,0.08190207,0.658
6,4,0.12753396,0.593,0.07610771,0.688
6,4,0.07945194,0.593,0.13607968,0.687
6,4,0.111572765,0.591,0.07253542,0.689
6,4,-0.28637722,0.587,0.23039627,0.689
6,4,0.07896972,0.584,0.15584946,0.684
6,4,-0.18147899,0.583,0.18172915,0.68
6,4,0.011874391,0.581,0.15497816,0.679
6,4,-0.055215254,0.568,0.20348664,0.678
6,4,-0.2296394,0.561,0.22660463,0.671
6,4,-0.09704003,0.562,0.19192939,0.665
6,4,-0.31395423,0.562,0.2911607,0.665
6,4,-0.21845528,0.562,0.22669351,0.656
6,4,-0.25491783,0.562,0.23347576,0.639
6,4,-0.15073343,0.562,0.28105074,0.614
3,4,-0.037752464,0.563,0.2815363,0.589
6,4,-0.18947476,0.554,0.34054798,0.578
6,4,-0.25182366,0.551,0.20747975,0.573
6,4,-0.18181652,0.551,0.20597604,0.548
6,4,-0.27163753,0.552,0.31512547,0.531
6,4,-0.1778934,0.552,0.19939229,0.535
6,4,-0.19682838,0.554,0.1377365,0.526
0,4,-0.13400623,0.554,0.018715326,0.522
3,0,-0.074882895,0.143,0.4490672,0.194
3,0,-0.09235122,0.141,0.31326637,0.191
3,0,0.028574686,0.137,0.21227211,0.19
3,0,-0.087955885,0.133,0.3102387,0.192
0,0,-0.1402992,0.126,0.09532968,0.191
3,0,-0.1324738,0.129,0.20754622,0.186
3,0,-0.10824931,0.128,0.17994764,0.188
3,0,-0.031895682,0.129,0.2200815,0.186
3,0,-0.050016504,0.126,0.2511307,0.169
0,0,-0.13066922,0.122,0.0767555,0.171
3,0,-0.15797544,0.122,0.21022102,0.169
3,0,-0.12874934,0.127,0.23581694,0.167
0,0,-0.18105668,0.127,0.113707975,0.165
3,0,-0.11642175,0.128,0.3270211,0.166
3,0,-0.1343433,0.125,0.3234358,0.165
3,0,-0.14567092,0.125,0.23886745,0.166
3,0,-0.118896335,0.12,0.13332823,0.166
0,0,-0.14927818,0.111,0.039243042,0.165
0,0,-0.135726,0.116,0.048129916,0.165
0,0,-0.1692113,0.122,0.050009955,0.165
0,0,-0.13994783,0.139,0.014586657,0.174
0,0,-0.16116932,0.156,0.06662228,0.195
3,0,-0.056790784,0.116,0.29151937,0.176
3,0,-0.12750491,0.103,0.3350388,0.15
3,0,-0.106786236,0.099,0.2652355,0.142
3,0,-0.13462025,0.098,0.26170647,0.135
3,0,-0.10185075,0.096,0.28010136,0.122
3,0,-0.069024675,0.101,0.3106772,0.113
3,0,-0.09555869,0.085,0.23922461,0.095
3,0,-0.116292164,0.08,0.24062349,0.094
3,0,-0.11212408,0.08,0.3662243,0.087
3,0,-0.10117598,0.085,0.24470101,0.075
4,0,-0.07907644,0.087,0.51264083,0.073
3,0,-0.10423651,0.086,0.3370104,0.055
4,0,-0.1072935,0.09,0.35750175,0.054
3,0,-0.14097483,0.09,0.23077932,0.05
4,0,-0.13401824,0.09,0.24081235,0.052
4,0,-0.14800811,0.09,0.136225,0.052
4,0,-0.13534878,0.092,0.18938376,0.054
4,0,-0.16813804,0.094,0.2319542,0.054
4,0,-0.1819488,0.094,0.14396688,0.055
0,0,-0.24967661,0.095,0.103555925,0.056
0,0,-0.29037654,0.095,0.06975557,0.054
0,0,-0.27519277,0.097,0.10791146,0.054
0,0,-0.2636463,0.098,0.14801711,0.054
6,0,-0.31505924,0.098,0.31389245,0.054
6,0,-0.3640845,0.101,0.30964574,0.052
6,0,-0.36993977,0.101,0.3139117,0.051
6,0,-0.31932738,0.101,0.20876792,0.047
6,0,-0.37548557,0.103,0.22697636,0.049
6,0,-0.39164686,0.107,0.39761055,0.05
6,0,-0.39920837,0.111,0.2722875,0.051
6,0,-0.29473847,0.111,0.25199568,0.05
6,0,-0.44206962,0.113,0.49629116,0.051
6,0,-0.4064704,0.112,0.32326502,0.052
6,0,-0.435238,0.113,0.52084094,0.052
6,0,-0.46659008,0.114,0.5314169,0.052
6,0,-0.40361094,0.114,0.4233672,0.052
6,0,-0.41489625,0.114,0.35623696,0.052
6,0,-0.3524197,0.114,0.14061454,0.052
6,0,-0.3408603,0.114,0.24481398,0.052
6,0,-0.42099077,0.114,0.4066548,0.052
6,0,-0.38692206,0.114,0.21125413,0.054
6,0,-0.38424546,0.114,0.23257707,0.059
6,0,-0.41841576,0.114,0.31398886,0.061
6,0,-0.37837303,0.114,0.29320326,0.063
6,0,-0.3788672,0.114,0.2799278,0.072
6,0,-0.3833576,0.114,0.37159723,0.074
6,0,-0.36763644,0.114,0.28005737,0.075
6,0,-0.3752284,0.114,0.32642034,0.077
6,0,-0.36938107,0.114,0.33554375,0.081
6,0,-0.40748444,0.114,0.2704908,0.081
6,0,-0.41432112,0.114,0.29500097,0.082
6,0,-0.4094801,0.114,0.47378594,0.082
6,0,-0.3792658,0.114,0.32050124,0.082
6,0,-0.38388696,0.115,0.2720306,0.082
6,0,-0.397281,0.115,0.24829563,0.082
6,0,-0.39930645,0.115,0.30992138,0.082
6,0,-0.39245725,0.115,0.26937932,0.082
6,0,-0.38133147,0.116,0.32613653,0.082
6,0,-0.4128684,0.115,0.47291476,0.083
6,0,-0.40611023,0.115,0.4714843,0.083
6,0,-0.42910522,0.115,0.4608396,0.083
6,0,-0.42470375,0.116,0.48067784,0.083
6,0,-0.43112788,0.116,0.4067849,0.083
6,0,-0.39686286,0.116,0.28336263,0.083
6,0,-0.4284011,0.116,0.38432088,0.083
6,0,-0.41406897,0.116,0.26605445,0.083
6,0,-0.4026979,0.115,0.28318372,0.083
6,0,-0.3772037,0.116,0.2703531,0.088
6,0,-0.37881547,0.116,0.2455244,0.091
6,0,-0.37461185,0.116,0.2855502,0.099
6,0,-0.39603877,0.116,0.31759912,0.102
6,0,-0.42735755,0.116,0.38174012,0.105
6,0,-0.41764873,0.115,0.44863385,0.105
6,0,-0.35377222,0.116,0.31826678,0.105
6,0,-0.4084842,0.116,0.41138554,0.104
6,0,-0.3736684,0.116,0.34161225,0.103
6,0,-0.31467268,0.116,0.24816203,0.103
6,0,-0.27768955,0.116,0.16491404,0.104
6,0,-0.39248833,0.116,0.29992253,0.104
6,0,-0.379755,0.116,0.29604506,0.103
6,0,-0.347832,0.116,0.32258746,0.103
6,0,-0.3430922,0.116,0.26426458,0.102
6,0,-0.3233857,0.116,0.22281715,0.102
6,0,-0.16962016,0.116,0.14570346,0.101
6,0,-0.1567827,0.116,0.16181259,0.101
6,0,-0.14054106,0.116,0.1226566,0.1
6,0,-0.15062334,0.116,0.07245309,0.101
6,0,-0.14408466,0.116,0.11262941,0.101
6,0,-0.25066373,0.116,0.10584289,0.104
6,0,0.13715486,0.116,-0.006459646,0.133
6,0,-0.27110487,0.116,0.12740102,0.176
1,4,0.55849445,0.372,0.055257685,0.3
1,4,0.4681528,0.396,-0.032110594,0.305
1,4,0.5514545,0.413,-0.00042278692,0.316
1,4,0.567326,0.424,0.07978116,0.339
1,4,0.34309676,0.473,0.022401918,0.393
1,4,0.33200043,0.493,0.03872706,0.483
1,4,0.23933049,0.498,0.092896625,0.482
1,4,0.28326705,0.522,0.06198003,0.482
6,4,-0.0072158556,0.531,0.11455482,0.482
6,4,0.01458276,0.531,0.1684124,0.487
1,4,0.15316439,0.533,0.20400076,0.489
6,4,-0.104777835,0.531,0.24534225,0.507
1,4,0.24002796,0.53,0.1944542,0.536
1,4,0.25584027,0.529,0.11316098,0.549
6,4,0.14059141,0.523,0.265616,0.578
6,4,-0.0014298167,0.52,0.20328835,0.609
6,4,0.061581686,0.52,0.1645368,0.617
6,4,0.031628232,0.516,0.16689748,0.632
6,4,-0.12367893,0.508,0.08182463,0.648
0,4,-0.06199619,0.503,0.1388844,0.666
4,4,-0.17292129,0.499,0.19358966,0.668
6,4,-0.20612212,0.497,0.23680651,0.668
4,4,-0.28494874,0.497,0.206469,0.662
2,4,-0.25782204,0.497,0.19775257,0.648
2,4,-0.42207274,0.497,0.14834435,0.642
2,4,-0.45282757,0.497,0.059296235,0.635
2,4,-0.20497674,0.497,0.12410016,0.576
2,4,-0.2731232,0.497,0.098768234,0.524
0,4,0.10483813,0.497,0.124291286,0.522
4,4,-0.065775916,0.497,0.038038697,0.523
0,4,-0.06378995,0.497,0.15065207,0.525
4,4,-0.1732892,0.497,0.10019821,0.537
4,4,-0.35367507,0.497,0.12921926,0.54
4,4,-0.0052882885,0.497,0.1375601,0.544
1,4,0.028345188,0.492,0.09921306,0.554
4,4,0.10817138,0.49,0.12562951,0.556
1,4,0.55296946,0.49,0.04658383,0.575
1,4,0.40498918,0.49,0.0609008,0.595
1,4,0.51603425,0.49,0.08402377,0.631
1,4,0.44259024,0.49,0.025995376,0.635
1,4,0.59560776,0.49,0.04615295,0.635
1,4,0.58072823,0.491,0.03591398,0.634
1,4,0.46294132,0.49,0.0042088255,0.627
1,4,0.40947005,0.49,0.0072993115,0.621
6,4,0.13145477,0.49,0.09664369,0.608
6,4,0.043481465,0.49,0.13274452,0.605
6,4,-0.14694233,0.491,0.2451166,0.604
6,4,-0.2630277,0.49,0.33791175,0.604
6,4,-0.3093544,0.49,0.35121962,0.603
4,0,-0.20920093,0.156,0.27269244,0.192
4,0,-0.17306627,0.156,0.2674942,0.191
4,0,-0.16880575,0.155,0.3185146,0.18
4,0,-0.24111056,0.156,0.21815014,0.175
0,0,-0.1735697,0.158,0.20164278,0.174
3,0,-0.14186989,0.158,0.1410708,0.178
3,0,-0.18682688,0.158,0.285765,0.178
4,0,-0.13073893,0.157,0.34677294,0.181
3,0,-0.16615145,0.132,0.2631443,0.18
3,0,-0.10780588,0.135,0.22401871,0.18
3,0,-0.11564054,0.127,0.24498636,0.181
3,0,-0.16634962,0.131,0.2657837,0.184
4,0,-0.15577997,0.135,0.25820982,0.186
3,0,-0.23710667,0.135,0.1734688,0.189
3,0,-0.16699487,0.137,0.16490018,0.189
3,0,-0.156211,0.135,0.21999064,0.189
3,0,-0.17595956,0.137,0.2745954,0.189
3,0,-0.10877837,0.137,0.2993566,0.189
3,0,-0.08137098,0.138,0.3728912,0.19
4,0,-0.11777346,0.14,0.35939008,0.193
3,0,-0.12147556,0.148,0.19548048,0.188
3,0,-0.103178084,0.148,0.2835491,0.179
3,0,-0.13119704,0.15,0.14349082,0.175
4,0,-0.09798322,0.161,0.256306,0.174
4,0,-0.17711553,0.161,0.21851544,0.173
0,0,-0.17373198,0.161,0.0068244077,0.165
4,0,-0.09897311,0.161,0.41738692,0.165
3,0,-0.12829854,0.162,0.21613629,0.163
3,0,-0.12499004,0.162,0.12952048,0.162
0,0,-0.14786665,0.161,0.060944416,0.165
4,0,-0.09827218,0.162,0.23621072,0.166
4,0,-0.13951774,0.162,0.08997572,0.162
4,0,-0.15654157,0.162,0.11753948,0.16
4,0,-0.13508552,0.162,0.09969506,0.139
4,0,-0.077272244,0.162,0.42393607,0.141
3,0,-0.070392996,0.162,0.17689815,0.137
3,0,-0.19294323,0.162,0.107587464,0.135
4,0,-0.05247771,0.161,0.42316017,0.129
4,0,-0.2147704,0.162,0.18014511,0.135
4,0,-0.1306321,0.161,0.23968169,0.133
4,0,-0.121585205,0.161,0.30999786,0.122
4,0,-0.13599508,0.162,0.24531375,0.121
4,0,-0.19051546,0.163,0.018876323,0.127
4,0,-0.27270395,0.163,-0.0137674175,0.124
0,0,-0.16876283,0.162,0.02776004,0.127
0,0,-0.22139841,0.166,-0.066771425,0.128
0,0,-0.15355249,0.166,-0.0068506524,0.128
2,0,-0.27026576,0.167,-0.12854487,0.126
0,0,-0.18105567,0.166,-0.04093009,0.121
2,0,-0.36219534,0.167,-0.14919136,0.111
0,0,-0.13952097,0.182,0.013865866,0.103
3,0,-0.10808581,0.199,0.2354761,0.113
3,0,-0.13065273,0.197,0.19391207,0.112
3,0,-0.13638905,0.195,0.22245288,0.113
3,0,-0.1221541,0.195,0.21977103,0.113
3,0,-0.12693255,0.196,0.068744525,0.113
4,0,-0.12057112,0.195,0.22813939,0.113
4,0,-0.17963514,0.196,0.08335987,0.113
4,0,-0.11815882,0.196,0.1523034,0.112
4,0,-0.17426424,0.196,0.2538491,0.113
4,0,-0.13847917,0.196,0.24575393,0.113
4,0,-0.16100663,0.196,0.23365304,0.113
3,0,-0.20076083,0.196,0.19869159,0.113
3,0,-0.16170514,0.195,0.25756767,0.113
3,0,-0.16058421,0.195,0.29715446,0.113
3,0,-0.18382123,0.195,0.29523367,0.113
3,0,-0.14753346,0.195,0.22728594,0.113
4,0,-0.17846784,0.194,0.15728867,0.113
4,0,-0.16671456,0.193,0.17564154,0.113
0,0,-0.22928023,0.194,0.084789544,0.113
0,0,-0.21322495,0.193,0.09479015,0.113
4,0,-0.26378915,0.193,0.11949931,0.113
6,0,-0.310067,0.192,0.21763214,0.113
6,0,-0.28409848,0.192,0.25364557,0.113
4,0,-0.24217816,0.191,0.21403255,0.113
4,0,-0.27013588,0.191,0.1725405,0.113
4,0,-0.18949108,0.191,0.37684327,0.113
4,0,-0.2954766,0.191,0.24048394,0.113
4,0,-0.2857766,0.191,0.23758185,0.113
6,0,-0.30511123,0.19,0.25209618,0.113
4,0,-0.23645787,0.19,0.32660255,0.113
4,0,-0.26765293,0.191,0.2681362,0.113
4,0,-0.27650154,0.191,0.33773258,0.113
4,0,-0.29924417,0.191,0.30996817,0.113
4,0,-0.29056633,0.191,0.39127022,0.112
4,0,-0.24902466,0.191,0.32765913,0.112
6,0,-0.31241336,0.19,0.32651097,0.112
3,0,-0.13795388,0.19,0.3317489,0.113
3,0,-0.19085272,0.189,0.2977296,0.113
3,0,-0.19961601,0.189,0.15125602,0.113
3,0,-0.21466284,0.189,0.21618234,0.113
4,0,-0.15727507,0.19,0.28668636,0.113
4,0,-0.2658356,0.19,0.3628739,0.113
4,0,-0.20307246,0.189,0.32445163,0.113
4,0,-0.18230247,0.189,0.21435188,0.113
4,0,-0.16656995,0.19,0.3566848,0.113
4,0,-0.1819025,0.19,0.25399098,0.113
4,0,-0.2502717,0.189,0.26882604,0.113
4,0,-0.15695313,0.189,0.25282797,0.113
4,0,-0.183474,0.189,0.1930162,0.113
4,0,-0.17287962,0.189,0.2969804,0.113
4,0,-0.21033165,0.189,0.23226514,0.113
4,0,-0.1332891,0.19,0.31832767,0.113
4,0,-0.15412822,0.189,0.35416856,0.113
4,0,-0.16625684,0.19,0.2152982,0.113
4,0,-0.123957776,0.189,0.36698404,0.113
4,0,-0.13121971,0.189,0.22504027,0.114
4,0,-0.12334444,0.189,0.32594228,0.113
4,0,-0.16654022,0.189,0.1879182,0.114
4,0,-0.12900253,0.189,0.40144014,0.114
3,0,-0.20159218,0.189,0.11937661,0.114
3,0,-0.14762782,0.189,0.12889843,0.114
3,0,-0.15096498,0.189,0.29306743,0.114
3,0,-0.19355257,0.189,0.24033144,0.114
3,0,-0.15539677,0.189,0.21499994,0.114
3,0,-0.17206904,0.189,0.24228533,0.114
3,0,-0.105898,0.189,0.37459528,0.114
3,0,-0.13380963,0.189,0.35576156,0.114
3,0,-0.14169492,0.189,0.3522187,0.115
3,0,-0.09789422,0.189,0.42338753,0.114
3,0,-0.24443264,0.189,0.12061463,0.114
3,0,-0.15145423,0.189,0.2161828,0.114
3,0,-0.21421936,0.188,0.24046105,0.114
3,0,-0.19085927,0.189,0.21013147,0.114
3,0,-0.13386925,0.189,0.28055725,0.114
3,0,-0.18113768,0.189,0.14732651,0.114
3,0,-0.20093821,0.189,0.1673323,0.114
3,0,-0.14151737,0.19,0.26037702,0.114
4,0,-0.2968757,0.189,0.15070322,0.114
0,0,-0.20936029,0.189,0.11974663,0.115
2,0,-0.21957825,0.189,0.0021408573,0.117
0,0,-0.20417005,0.189,0.12053272,0.124
3,0,-0.23917522,0.189,0.115345374,0.131
1,4,0.6145255,0.223,0.10211159,0.342
1,4,0.63166547,0.229,0.099494636,0.342
1,4,0.62392676,0.25,0.09989649,0.342
1,4,0.6115958,0.313,0.12995689,0.342
1,4,0.6280742,0.355,0.10156093,0.333
1,4,0.61623824,0.417,0.12864321,0.318
1,4,0.6380048,0.445,0.118770555,0.31
1,4,0.6368413,0.469,0.10637329,0.324
1,4,0.62511307,0.471,0.13900295,0.357
1,4,0.6049354,0.471,0.10464061,0.531
1,4,0.59802485,0.473,0.12223699,0.569
1,4,0.5632583,0.481,0.11273369,0.571
1,4,0.34717825,0.574,0.0809827,0.57
1,4,0.35884288,0.596,0.06456417,0.571
0,4,0.20304702,0.641,0.08445938,0.574
6,4,-0.035038747,0.644,0.143965,0.599
6,4,-0.07349404,0.644,0.16326782,0.639
0,4,0.023901053,0.647,0.06937584,0.648
0,4,-0.048491046,0.646,-0.023371682,0.649
0,4,-0.019748457,0.65,-0.042587977,0.644
6,0,-0.4199176,0.167,0.4851021,0.133
6,0,-0.42680913,0.145,0.43271393,0.137
6,0,-0.40242112,0.142,0.42554256,0.135
6,0,-0.4164898,0.126,0.50394243,0.136
6,0,-0.4133317,0.122,0.44388363,0.134
6,0,-0.4048642,0.118,0.4137314,0.128
6,0,-0.4052519,0.118,0.4176281,0.12
6,0,-0.40747327,0.103,0.50160134,0.124
6,0,-0.37469497,0.086,0.39383164,0.127
6,0,-0.38929018,0.093,0.46482983,0.131
6,0,-0.4000336,0.093,0.5300531,0.131
6,0,-0.42147174,0.097,0.54074556,0.133
6,0,-0.40047383,0.099,0.47612524,0.133
6,0,-0.38560477,0.103,0.46960732,0.135
6,0,-0.35209313,0.106,0.3700202,0.133
6,0,-0.32675666,0.105,0.2960541,0.133
6,0,-0.30364388,0.105,0.31469968,0.135
6,0,-0.28893718,0.104,0.26495227,0.134
6,0,-0.24857217,0.087,0.21466333,0.134
4,0,-0.17748989,0.081,0.23227757,0.135
4,0,-0.1650569,0.084,0.3734576,0.134
4,0,-0.1772613,0.086,0.24640605,0.135
4,0,-0.12784544,0.087,0.28824303,0.136
4,0,-0.14425682,0.087,0.3062908,0.137
4,0,-0.1346899,0.087,0.30916613,0.141
4,0,-0.15059538,0.088,0.32357746,0.145
4,0,-0.10885793,0.084,0.48703045,0.159
4,0,-0.11367269,0.079,0.3760568,0.161
4,0,-0.09752862,0.07,0.41069221,0.162
3,0,-0.09754868,0.068,0.3914637,0.162
4,0,-0.120155714,0.068,0.39430475,0.163
3,0,-0.091077715,0.077,0.39173806,0.163
4,0,-0.08842442,0.079,0.47338673,0.163
3,0,-0.1826196,0.081,0.019574933,0.167
3,0,-0.22318016,0.081,0.0130321495,0.171
3,0,-0.20002498,0.081,0.15256277,0.18
3,0,-0.20588121,0.08,0.20022446,0.182
3,0,-0.19869137,0.079,0.23492317,0.181
3,0,-0.20600179,0.08,0.20000614,0.181
3,0,-0.16826016,0.079,0.20354256,0.181
0,0,-0.23793873,0.08,0.1044548,0.181
0,0,-0.24143583,0.08,0.12058824,0.18
0,0,-0.21867125,0.08,0.072805755,0.18
0,0,-0.21321939,0.079,0.08789356,0.18
0,0,-0.15205269,0.077,0.036766987,0.179
0,0,-0.18094464,0.077,0.07453525,0.178
0,0,-0.12037887,0.078,0.04236868,0.177
0,0,-0.12081633,0.077,0.0011576228,0.176
0,0,-0.16978501,0.076,0.057835422,0.175
0,0,-0.1194032,0.075,0.0011376031,0.175
0,0,-0.1561574,0.073,0.02120601,0.175
0,0,-0.17974217,0.062,0.02878647,0.175
0,0,-0.101774246,0.054,-0.004833512,0.171
0,0,-0.16681454,0.056,0.014562387,0.162
0,0,-0.14223078,0.059,0.01555134,0.149
0,0,-0.13753952,0.067,0.0019048974,0.132
0,0,-0.1538203,0.07,0.032102913,0.109
0,0,-0.1414012,0.071,0.014316957,0.109
0,0,-0.16257827,0.073,0.03885589,0.103
0,0,-0.15517545,0.073,0.045232046,0.11
0,0,-0.14252569,0.072,0.0405121,0.105
0,0,-0.17962527,0.071,-0.004993476,0.098
0,0,-0.18401457,0.061,0.07640882,0.096
